,Uniprot_id,Gene,Sequence_length,Mol_weight_Delton,Family_class,KEGG_Pathways,Associated_PDBs
925,Q99436,PSMB7,277,29965,Pr_beta_C,['hsa:5695'],"['4R3O', '4R67', '5A0Q', '5GJQ', '5GJR', '5L4G', '5LE5', '5LEX', '5LEY', '5LEZ', '5LF0', '5LF1', '5LF3', '5LF4', '5LF6', '5LF7', '5LN3', '5M32', '5T0C', '5T0G', '5T0H', '5T0I', '5T0J', '5VFO', '5VFP', '5VFQ', '5VFR', '5VFS', '5VFT', '5VFU', '6HTB', '6HTC', '6HTD', '6HTP', '6HTR', '6HUB', '6HUC', '6HUQ', '6HUU', '6HUV', '6KWY', '6MSB', '6MSD', '6MSE', '6MSG', '6MSH', '6MSJ', '6MSK', '6R70', '6REY', '6RGQ', '6WJD', '6WJN', '6XMJ', '7LXV', '7NHT', '7PG9', '7V5G', '7V5M']"
926,P27926,Hk3,924,100254,Hexokinase_1,['rno:25060'],[]
927,P30966,Htr5a,357,40736,7tm_1,['mmu:15563'],[]
928,P02752,,238,27211,Folate_rec,['gga:396449'],['6HCE']
929,P23921,RRM1,792,90070,ATP-cone,['hsa:6240'],"['2WGH', '3HNC', '3HND', '3HNE', '3HNF', '4X3V', '5D1Y', '5TUS', '6AUI', '6L3R', '6L7L', '6LKM']"
930,P04066,FUCA1,466,53689,Alpha_L_fucos,['hsa:2517'],[]
931,P9WKD7,rpiB,162,17278,LacAB_rpiB,['mtu:Rv2465c'],"['1USL', '2BES', '2BET', '2VVO', '2VVP', '2VVQ']"
932,O60256,PRPSAP2,369,40926,Pribosyl_synth,['hsa:5636'],['2JI4']
933,P24433,U53,528,58636,Peptidase_S21,['vg:1487933'],[]
934,Q9HCG7,GBA2,927,104649,DUF608,['hsa:57704'],[]
935,Q99549,MPHOSPH8,860,97182,Ank_2,['hsa:54737'],"['3LWE', '3QO2', '3R93', '3SVM', '6V2S', '7M5U']"
936,Q11128,FUT5,374,43008,Glyco_tran_10_N,['hsa:2527'],[]
937,P07686,HEXB,556,63137,Glyco_hydro_20,['hsa:3074'],"['1NOU', '1NOW', '1NP0', '1O7A', '2GJX', '2GK1', '3LMY', '5BRO']"
938,Q07889,SOS1,1333,152464,Histone,['hsa:6654'],"['1AWE', '1BKD', '1DBH', '1NVU', '1NVV', '1NVW', '1NVX', '1Q9C', '1XD2', '1XD4', '1XDV', '2II0', '3KSY', '4NYI', '4NYJ', '4NYM', '4URU', '4URV', '4URW', '4URX', '4URY', '4URZ', '4US0', '4US1', '4US2', '5OVD', '5OVE', '5OVF', '5OVG', '5OVH', '5OVI', '5WFO', '5WFP', '5WFQ', '5WFR', '6BVI', '6BVJ', '6BVK', '6BVL', '6BVM', '6CUO', '6CUP', '6CUR', '6D55', '6D56', '6D59', '6D5E', '6D5G', '6D5H', '6D5J', '6D5L', '6D5M', '6D5V', '6D5W', '6EPL', '6EPM', '6EPN', '6EPO', '6EPP', '6F08', '6SCM', '6SFR', '6V94', '6V9F', '6V9J', '6V9L', '6V9M', '6V9N', '6V9O', '6Y44', '7AVI', '7AVL', '7AVS', '7AVT', '7AVU', '7AVV', '7KFZ']"
939,P11214,Plat,559,63097,EGF,['mmu:18791'],[]
940,Q712U5,Arpp19,112,12293,Endosulfine,"['rno:100360828', 'rno:60336']",[]
941,Q9Z2Z8,Dhcr7,471,54155,ERG4_ERG24,['rno:64191'],[]
942,Q9NS86,LANCL2,450,50854,LANC_like,['hsa:55915'],['6WQ1']
943,P18493,PARP1,1016,113486,BRCT,['bta:286764'],[]
944,P07650,deoA,440,47207,Glycos_trans_3N,"['ecj:JW4345', 'eco:b4382']","['1AZY', '1OTP', '1TPT', '2TPT', '4EAD', '4EAF', '4LHM']"
945,P9WJM9,mshC,414,45595,tRNA-synt_1e,['mtu:Rv2130c'],[]
946,Q8BLF1,Nceh1,408,45740,Abhydrolase_3,['mmu:320024'],[]
947,P0A6K3,def,169,19328,Pep_deformylase,"['ecj:JW3248', 'eco:b3287']","['1BS4', '1BS5', '1BS6', '1BS7', '1BS8', '1BSJ', '1BSK', '1BSZ', '1DEF', '1DFF', '1G27', '1G2A', '1ICJ', '1LRU', '1XEM', '1XEN', '1XEO', '2AI8', '2DEF', '2KMN', '2W3T', '2W3U', '3K6L', '4AL2', '4AL3', '4AZ4', '4V5B', '6IY7', '6IZI', '7D6Z', '7D80']"
948,P14423,Pla2g2a,146,16294,Phospholip_A2_1,['rno:29692'],[]
949,P17813,ENG,658,70578,Zona_pellucida,['hsa:2022'],"['5HZV', '5HZW', '5I04']"
950,O14763,TNFRSF10B,440,47878,Death,['hsa:8795'],"['1D0G', '1D4V', '1DU3', '1ZA3', '2H9G', '3X3F', '4I9X', '4N90', '4OD2', '6NHW', '6NHY', '6T3J']"
951,P32842,VMA11,164,17037,ATP-synt_C,['sce:YPL234C'],"['5TJ5', '5VOX', '5VOY', '5VOZ', '6C6L', '6M0R', '6M0S', '6O7T', '6O7U', '6O7V', '6O7W', '6O7X', '6PE4', '6PE5', '7FDA', '7FDB', '7FDC', '7TAO', '7TAP', '7TMR', '7TMS']"
952,P02769,ALB,607,69293,Serum_albumin,['bta:280717'],"['2L7U', '3V03', '4F5S', '4JK4', '4OR0', '6QS9', '6RJV']"
953,P51870,Cyp4f5,526,60681,p450,['rno:286905'],[]
954,O46128,nAChR,523,59215,Neur_chan_LBD,[],[]
955,P0AE18,map,264,29331,Peptidase_M24,"['ecj:JW0163', 'eco:b0168']","['1C21', '1C22', '1C23', '1C24', '1C27', '1MAT', '1XNZ', '1YVM', '2BB7', '2EVC', '2EVM', '2EVO', '2GG0', '2GG2', '2GG3', '2GG5', '2GG7', '2GG8', '2GG9', '2GGB', '2GGC', '2GTX', '2GU4', '2GU5', '2GU6', '2GU7', '2MAT', '2P98', '2P99', '2P9A', '2Q92', '2Q93', '2Q94', '2Q95', '2Q96', '3D27', '3MAT', '4MAT', '4Z7M', '6IZ7', '6IZI', '6J0A']"
956,P17301,ITGA2,1181,129296,FG-GAP,['hsa:3673'],"['1AOX', '1DZI', '1V7P', '4BJ3', '5HJ2', '5THP', '6ND8', '6ND9', '6NDA', '6NDB', '6NDC', '6NDD', '6NDE', '6NDF', '6NDG', '6NDH']"
957,Q14004,CDK13,1512,164923,Pkinase,['hsa:8621'],"['5EFQ', '7NXJ']"
958,Q14542,SLC29A2,456,50113,Nucleoside_tran,['hsa:3177'],[]
959,Q9H015,SLC22A4,551,62155,Sugar_tr,['hsa:6583'],[]
960,P62753,RPS6,249,28681,Ribosomal_S6e,['hsa:6194'],"['4UG0', '4V6X', '5A2Q', '5AJ0', '5FLX', '5LKS', '5OA3', '5T2C', '5VYC', '6F4P', '6F4Q', '6FEC', '6G18', '6G4S', '6G4W', '6G51', '6G53', '6G5H', '6G5I', '6IP5', '6IP6', '6IP8', '6OLE', '6OLF', '6OLG', '6OLI', '6OLZ', '6OM0', '6OM7', '6QZP', '6XA1', '6Y0G', '6Y2L', '6Y57', '6YBW', '6Z6L', '6Z6M', '6Z6N', '6ZLW', '6ZM7', '6ZME', '6ZMI', '6ZMO', '6ZMT', '6ZMW', '6ZN5', '6ZOJ', '6ZOK', '6ZON', '6ZP4', '6ZUO', '6ZV6', '6ZVH', '6ZVJ', '6ZXD', '6ZXE', '6ZXF', '6ZXG', '6ZXH', '7A09', '7K5I', '7MQ8', '7MQ9', '7MQA']"
961,O15727,,327,35868,IU_nuc_hydro,['ag:AAB87413'],[]
962,Q62035,Ptafr,341,39148,7tm_1,['mmu:19204'],[]
963,Q02127,DHODH,395,42867,DHO_dh,['hsa:1723'],"['1D3G', '1D3H', '2B0M', '2BXV', '2FPT', '2FPV', '2FPY', '2FQI', '2PRH', '2PRL', '2PRM', '2WV8', '3F1Q', '3FJ6', '3FJL', '3G0U', '3G0X', '3KVJ', '3KVK', '3KVL', '3KVM', '3U2O', '3W7R', '3ZWS', '3ZWT', '4IGH', '4JGD', '4JS3', '4JTS', '4JTT', '4JTU', '4LS0', '4LS1', '4LS2', '4OQV', '4RK8', '4RKA', '4RLI', '4RR4', '4YLW', '4ZL1', '4ZMG', '5H2Z', '5H73', '5HIN', '5HQE', '5K9C', '5K9D', '5MUT', '5MVC', '5MVD', '5TCE', '5ZF4', '5ZF7', '5ZF8', '5ZF9', '5ZFA', '5ZFB', '6CJF', '6CJG', '6ET4', '6FMD', '6GK0', '6IDJ', '6J3B', '6J3C', '6JMD', '6JME', '6LP6', '6LP7', '6LP8', '6LZL', '6M2B', '6OC0', '6OC1', '6QU7', '6SYP', '6VND', '7K2U']"
964,Q9UJM8,HAO1,370,40924,FMN_dh,['hsa:54363'],"['2NZL', '2RDT', '2RDU', '2RDW', '2W0U', '5QIB', '5QIC', '5QID', '5QIE', '5QIF', '5QIG', '5QIH', '6GMB', '6GMC', '6W44', '6W45', '6W4C', '7M2O', '7R4N']"
965,P43711,fabH,316,34280,ACP_syn_III,['hin:HI_0157'],['3IL3']
966,O26232,pyrF,228,24915,OMPdecase,['mth:MTH_129'],"['1DV7', '1DVJ', '1KLY', '1KLZ', '1KM0', '1KM1', '1KM2', '1KM3', '1KM4', '1KM5', '1KM6', '1LOL', '1LOQ', '1LOR', '1LOS', '1LP6', '1X1Z', '2E6Y', '2ZZ1', '2ZZ2', '2ZZ3', '2ZZ4', '2ZZ5', '2ZZ6', '2ZZ7', '3G18', '3G1A', '3G1D', '3G1F', '3G1H', '3G1S', '3G1V', '3G1X', '3G1Y', '3G22', '3G24', '3LHT', '3LHU', '3LHV', '3LHW', '3LHY', '3LHZ', '3LI0', '3LI1', '3LLD', '3LLF', '3LTP', '3LTS', '3LTY', '3LV5', '3LV6', '3M1Z', '3M41', '3M43', '3M44', '3M47', '3M5X', '3M5Y', '3M5Z', '3NQ6', '3NQ7', '3NQA', '3NQC', '3NQD', '3NQE', '3NQF', '3NQG', '3NQM', '3P5Y', '3P5Z', '3P60', '3P61', '3PBU', '3PBV', '3PBW', '3PBY', '3PC0', '3QEZ', '3QF0', '3QMR', '3QMS', '3QMT', '3RLU', '3RLV', '3SEC', '3SGU', '3SIZ', '3SJ3', '3SSJ', '3SW6', '3SY5', '3THQ', '3V1P', '3W07', '3WJW', '3WJX', '3WJY', '3WJZ', '3WK0', '3WK1', '3WK2', '3WK3', '4FX6', '4FX8', '4FXR', '4GC4', '4LC6', '4LC8', '4LW7', '4NT0', '4NUW', '4NX5', '4O11', '4O8R']"
967,Q9S497,fimH,300,31517,Fimbrial,[],['3MCY']
968,C7C422,blaNDM-1,270,28499,Lactamase_B,['ag:CAZ39946'],"['3PG4', '3RKJ', '3RKK', '3SBL', '3SFP', '3SPU', '3SRX', '3ZR9', '4EXS', '4EXY', '4EY2', '4EYB', '4EYF', '4EYL', '4GYQ', '4GYU', '4H0D', '4HKY', '4HL1', '4HL2', '4RAM', '4RAW', '4RBS', '4RL0', '4RL2', '4RM5', '4U4L', '5A5Z', '5JQJ', '5K4M', '5N0H', '5N0I', '5NBK', '5O2E', '5O2F', '5WIG', '5XP6', '5XP9', '5ZGE', '5ZGF', '5ZGI', '5ZGP', '5ZGQ', '5ZGR', '5ZGT', '5ZGU', '5ZGV', '5ZGW', '5ZGX', '5ZGY', '5ZGZ', '5ZH1', '5ZIO', '5ZJ1', '5ZJ2', '5ZJ7', '5ZJ8', '5ZJC', '6C6I', '6CAC', '6D1A', '6D1B', '6D1C', '6D1D', '6D1E', '6D1F', '6D1G', '6D1H', '6D1I', '6D1J', '6D1K', '6EFJ', '6EX7', '6IBS', '6IBV', '6JKB', '6LHE', '6LIP', '6LIZ', '6LJ0', '6LJ1', '6LJ2', '6LJ4', '6LJ5', '6LJ6', '6LJ7', '6LJ8', '6MDU', '6MGY', '6MGZ', '6NY7', '6O3R', '6Q2Y', '6Q30', '6RMF', '6TWT', '6V1M', '6ZYP', '6ZYQ']"
969,P30935,Sstr3,428,47216,7tm_1,['mmu:20607'],[]
970,P01106,MYC,439,48804,HLH,['hsa:4609'],"['1A93', '1EE4', '1MV0', '1NKP', '2A93', '2OR9', '4Y7R', '5I4Z', '5I50', '6C4U', '6E16', '6E24', '6G6J', '6G6K', '6G6L']"
971,A4Q9F0,Ttll7,912,105501,TTL,['mmu:70892'],[]
972,P05198,EIF2S1,315,36112,EIF_2_alpha,['hsa:1965'],"['1KL9', '1Q8K', '6K71', '6K72', '6O81', '6O85', '6O9Z', '6YBV', '6ZMW', '6ZP4', '7A09', '7D43', '7D44', '7D45', '7F66', '7F67', '7NZM']"
973,Q13526,PIN1,163,18243,Rotamase,['hsa:5300'],"['1F8A', '1I6C', '1I8G', '1I8H', '1NMV', '1NMW', '1PIN', '1ZCN', '2F21', '2ITK', '2KBU', '2KCF', '2LB3', '2M8I', '2M8J', '2M9E', '2M9F', '2M9I', '2M9J', '2N1O', '2Q5A', '2RUC', '2RUD', '2RUQ', '2RUR', '2XP3', '2XP4', '2XP5', '2XP6', '2XP7', '2XP8', '2XP9', '2XPA', '2XPB', '2ZQS', '2ZQT', '2ZQU', '2ZQV', '2ZR4', '2ZR5', '2ZR6', '3I6C', '3IK8', '3IKD', '3IKG', '3JYJ', '3KAB', '3KAC', '3KAD', '3KAF', '3KAG', '3KAH', '3KAI', '3KCE', '3NTP', '3ODK', '3OOB', '3TC5', '3TCZ', '3TDB', '3WH0', '4GWT', '4GWV', '4QIB', '4TNS', '4TYO', '4U84', '4U85', '4U86', '5B3W', '5B3X', '5B3Y', '5B3Z', '5BMY', '5GPH', '5UY9', '5VTI', '5VTJ', '5VTK', '6DUN', '6O33', '6O34', '6SVC', '6SVE', '6SVH', '6VAJ', '7AOG', '7AXN', '7AYF', '7AZ1', '7AZ2', '7BDP', '7BDT', '7BDY', '7BFW', '7BG3', '7BGQ', '7BGR', '7BGV', '7BGW', '7EFJ', '7EFX', '7EKV', '7F0M', '7NIF', '7NIG', '7NJ6', '7NJ8', '7NJA', '7NRK', '7NRL', '7SA5']"
974,P07659,1,884,98790,RNA_pol,['vg:927437'],[]
975,P06756,ITGAV,1048,116038,FG-GAP,['hsa:3685'],"['1JV2', '1L5G', '1M1X', '1U8C', '3IJE', '4G1E', '4G1M', '4MMX', '4MMY', '4MMZ', '4O02', '4UM8', '4UM9', '5FFG', '5FFO', '5NEM', '5NER', '5NET', '5NEU', '6AVQ', '6AVR', '6AVU', '6DJP', '6MK0', '6MSL', '6MSU', '6NAJ', '6OM1', '6OM2', '6UJA', '6UJB', '6UJC']"
976,P06280,GLA,429,48767,Melibiase_2,['hsa:2717'],"['1R46', '1R47', '3GXN', '3GXP', '3GXT', '3HG2', '3HG3', '3HG4', '3HG5', '3LX9', '3LXA', '3LXB', '3LXC', '3S5Y', '3S5Z', '3TV8', '4NXS', '6IBK', '6IBM', '6IBR', '6IBT']"
977,P30989,NTSR1,418,46259,7tm_1,['hsa:4923'],"['2LYW', '6OS9', '6OSA', '6PWC', '6UP7']"
978,O14672,ADAM10,748,84142,Disintegrin,['hsa:102'],"['6BDZ', '6BE6']"
979,P11799,Mylk,1906,210446,fn3,[],"['1CDL', '1QS7', '1QTX', '1VRK', '2O5G', '3EK7', '3EK8', '3EKH', '3EVU', '3EVV', '3O77', '3O78', '4OY4']"
980,P22518,Clk1,483,57093,Pkinase,['mmu:12747'],[]
981,P10826,RARB,455,50489,Hormone_recep,['hsa:5915'],"['1HRA', '1XAP', '4DM6', '4DM8', '4JYG', '4JYH', '4JYI', '5UAN', '6SSQ']"
982,O14686,KMT2D,5537,593389,FYRC,['hsa:8085'],"['3UVK', '4ERQ', '4Z4P', '6O7G']"
983,Q9Y6E0,STK24,443,49308,Pkinase,['hsa:8428'],"['3A7F', '3A7G', '3A7H', '3A7I', '3A7J', '3CKW', '3CKX', '3ZHP', '4O27', '4QML', '4QMM', '4QMN', '4QMO', '4QMP', '4QMQ', '4QMS', '4QMT', '4QMU', '4QMV', '4QMW', '4QMX', '4QMY', '4QMZ', '4QNA', '4QO9', '4U8Z', '4W8D', '4W8E', '7B30', '7B31', '7B32', '7B33', '7B34', '7B35']"
984,Q70AG6,,169,20352,,[],[]
985,O19015,GLB1,669,75230,BetaGal_dom4_5,['fca:493927'],[]
986,Q94696,luc,552,61000,AMP-binding,[],[]
987,Q96PN8,TSSK3,268,30102,Pkinase,['hsa:81629'],[]
988,Q60612,Adora1,326,36638,7tm_1,['mmu:11539'],[]
989,P30545,Adra2b,453,50443,7tm_1,['mmu:11552'],[]
990,P10721,KIT,976,109865,ig,['hsa:3815'],"['1PKG', '1T45', '1T46', '2E9W', '2EC8', '2IUH', '2VIF', '3G0E', '3G0F', '4HVS', '4K94', '4K9E', '4PGZ', '4U0I', '6GQJ', '6GQK', '6GQL', '6GQM', '6HH1', '6ITT', '6ITV', '6KLA', '6MOB', '6XV9', '6XVA', '6XVB', '7KHG', '7KHJ', '7KHK']"
991,O15547,P2RX6,441,48829,,['hsa:9127'],[]
992,P18762,Adrb2,418,46998,7tm_1,['mmu:11555'],[]
993,P09216,Prkce,737,83478,C1_1,['rno:29340'],['1GMI']
994,P07824,Arg1,323,34973,Arginase,['rno:29221'],"['1D3V', '1HQ5', '1HQF', '1HQG', '1HQH', '1HQX', '1P8M', '1P8N', '1P8O', '1P8P', '1P8Q', '1P8R', '1P8S', '1R1O', '1RLA', '1T4P', '1T4R', '1T4S', '1T4T', '1T5F', '1T5G', '1TA1', '1TBH', '1TBJ', '1TBL', '1ZPE', '1ZPG', '2RLA', '3E8Q', '3E8Z', '3E9B', '3RLA', '4RLA', '5RLA']"
995,P07896,Ehhadh,722,78658,3HCDH,['rno:171142'],"['1ZCJ', '2X58', '3ZW8', '3ZW9', '3ZWA', '3ZWB', '3ZWC', '5MGB', '5OMO', '6Z5F', '6Z5O', '6Z5V', '6ZIB', '6ZIC']"
996,B9UM26,gpr81,362,41608,7tm_1,['cfa:486252'],[]
997,Q16790,CA9,459,49698,Carb_anhydrase,['hsa:768'],"['2HKF', '3IAI', '5DVX', '5FL4', '5FL5', '5FL6', '6FE0', '6FE1', '6FE2', '6G98', '6G9U', '6QN2', '6QN5', '6QN6', '6QUT', '6RQN', '6RQQ', '6RQU', '6RQW', '6TL5', '6TL6', '6Y74', '7POM']"
998,P38260,FES1,290,32604,Fes1,['sce:YBR101C'],[]
999,O08703,KCNH2,162,18383,Ion_trans,[],[]
